"BodyPart","InjuryID","Name","Number","Opponent","PlayerID","Position","Practice","PracticeDescription","Season","SeasonType","Status","Team","Updated","Week"
"Illness",3859,"Tyson Clabo",77,"JAX",4019,"T","Full","Full Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Neck",3860,"Ray Edwards",93,"JAX",2833,"DE","Full","Full Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Not Injury Related",3861,"Tony Gonzalez",88,"JAX",9108,"TE","Full","Full Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Back",3862,"Julio Jones",11,"JAX",13291,"WR","Full","Full Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Not Injury Related",3863,"Todd McClure",62,"JAX",6723,"C","Full","Full Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Hand",3864,"Christopher Owens",0,"JAX",9121,"CB","Full","Full Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Groin",3865,"Harry Douglas",83,"JAX",6211,"WR","Limited","Limited Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Groin",3866,"Michael Turner",33,"JAX",8016,"RB","Limited","Limited Participation in Practice",2011,1,"Probable","ATL","/Date(1374114512543-0400)/",15
"Hamstring",3867,"Andre Holmes",15,"TB",13264,"WR","None","Did Not Participate In Practice",2011,1,"Out","DAL","/Date(1374114512543-0400)/",15
"Ankle",3869,"Danny McCray",40,"TB",11279,"S","None","Did Not Participate In Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",15
"Concussion",3870,"Phil Costa",67,"TB",11272,"C","Limited","Limited Participation in Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",15
"Shoulder",3871,"Mike Jenkins",21,"TB",8840,"CB","Limited","Limited Participation in Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",15
"Foot",3872,"Kyle Kosier",63,"TB",1515,"G","Limited","Limited Participation in Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",15
"Shoulder",3873,"Laurent Robinson",81,"TB",12081,"WR","Limited","Limited Participation in Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",15
"Neck",3874,"DeMarcus Ware",94,"TB",4877,"LB","Limited","Limited Participation in Practice",2011,1,"Questionable","DAL","/Date(1374114512543-0400)/",15
"Ribs",3875,"Martellus Bennett",80,"TB",1181,"TE","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",15
"Wrist",3876,"Sean Lee",50,"TB",11276,"LB","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",15
"Left Foot",3877,"Mat McBriar",1,"TB",8032,"P","Full","Full Participation in Practice",2011,1,"Probable","DAL","/Date(1374114512543-0400)/",15
"Concussion",3878,"Arrelious Benn",17,"DAL",11501,"WR","None","Did Not Participate In Practice",2011,1,"Out","TB","/Date(1374114512543-0400)/",15
"Knee",3879,"Sammie Stroughter",18,"DAL",9243,"WR","None","Did Not Participate In Practice",2011,1,"Questionable","TB","/Date(1374114512543-0400)/",15
"Toe",3880,"Michael Bennett",71,"DAL",9994,"DE","Full","Full Participation in Practice",2011,1,"Questionable","TB","/Date(1374114512543-0400)/",15
"Ankle",3881,"Brian Price",92,"DAL",11518,"DT","Limited","Limited Participation in Practice",2011,1,"Questionable","TB","/Date(1374114512543-0400)/",15
"Hamstring",3882,"Larry Asante",22,"DAL",12566,"S","Full","Full Participation in Practice",2011,1,"Probable","TB","/Date(1374114512543-0400)/",15
"Right Shoulder",3883,"Josh Freeman",5,"DAL",9226,"QB","Full","Full Participation in Practice",2011,1,"Probable","TB","/Date(1374114512543-0400)/",15
"Knee",3884,"Albert Haynesworth",95,"DAL",8942,"DE","Full","Full Participation in Practice",2011,1,"Probable","TB","/Date(1374114512543-0400)/",15
"Foot",3885,"Adam Hayward",57,"DAL",4985,"LB","Full","Full Participation in Practice",2011,1,"Probable","TB","/Date(1374114512543-0400)/",15
"Hamstring",3886,"Aqib Talib",25,"DAL",4701,"CB","Full","Full Participation in Practice",2011,1,"Probable","TB","/Date(1374114512543-0400)/",15
"Back",3887,"Gibril Wilson",27,"STL",8346,"S","Limited","Limited Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Illness",3888,"Dontay Moch",52,"STL",12852,"LB","None","Did Not Participate In Practice",2011,1,"Out","CIN","/Date(1374114512543-0400)/",15
"Knee",3889,"Brian Leonard",40,"STL",8438,"RB","None","Did Not Participate In Practice",2011,1,"Doubtful","CIN","/Date(1374114512543-0400)/",15
"Knee",3890,"Chris Pressley",36,"STL",12580,"RB","None","Did Not Participate In Practice",2011,1,"Questionable","CIN","/Date(1374114512543-0400)/",15
"Ankle",3891,"Andre Smith",71,"STL",8459,"T","None","Did Not Participate In Practice",2011,1,"Questionable","CIN","/Date(1374114512543-0400)/",15
"Ankle",3892,"Manny Lawson",99,"STL",1141,"LB","Full","Full Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Back",3893,"Cedric Benson",32,"STL",1351,"RB","Limited","Limited Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Hamstring",3894,"Nate Clements",22,"STL",1051,"CB","Limited","Limited Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Knee",3895,"Chris Crocker",42,"STL",594,"S","Limited","Limited Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Hamstring",3896,"Carlos Dunlap",96,"STL",11023,"DE","Limited","Limited Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Hamstring",3897,"Frostee Rucker",92,"STL",1214,"DE","Limited","Limited Participation in Practice",2011,1,"Probable","CIN","/Date(1374114512543-0400)/",15
"Rt. thumb",3898,"A.J. Feeley",4,"CIN",12070,"QB","None","Did Not Participate In Practice",2011,1,"Out","STL","/Date(1374114512543-0400)/",15
"Ankle",3899,"Sam Bradford",8,"CIN",11527,"QB","None","Did Not Participate In Practice",2011,1,"Doubtful","STL","/Date(1374114512543-0400)/",15
"Groin",3900,"Mark LeVoir",79,"CIN",8046,"T","None","Did Not Participate In Practice",2011,1,"Doubtful","STL","/Date(1374114512543-0400)/",15
"Chest",3901,"James Hall",96,"CIN",5998,"DE","None","Did Not Participate In Practice",2011,1,"Questionable","STL","/Date(1374114512543-0400)/",15
"Shoulder",3902,"Justin King",21,"CIN",9273,"CB","None","Did Not Participate In Practice",2011,1,"Questionable","STL","/Date(1374114512543-0400)/",15
"Abdomen",3903,"Quinn Porter",35,"CIN",13532,"RB","Full","Full Participation in Practice",2011,1,"Questionable","STL","/Date(1374114512543-0400)/",15
"Back",3904,"Fred Robbins",98,"CIN",12080,"DT","Full","Full Participation in Practice",2011,1,"Questionable","STL","/Date(1374114512543-0400)/",15
"Ankle",3905,"Chris Long",91,"CIN",7802,"DE","Limited","Limited Participation in Practice",2011,1,"Questionable","STL","/Date(1374114512543-0400)/",15
"Ankle",3906,"Craig Dahl",43,"CIN",9263,"S","Full","Full Participation in Practice",2011,1,"Probable","STL","/Date(1374114512543-0400)/",15
"Abdomen",3907,"Josh Gordy",38,"CIN",12557,"CB","Full","Full Participation in Practice",2011,1,"Probable","STL","/Date(1374114512543-0400)/",15
"Ankle",3908,"Eugene Sims",92,"CIN",11547,"DE","Full","Full Participation in Practice",2011,1,"Probable","STL","/Date(1374114512543-0400)/",15
"Head",3909,"Stephen Spach",81,"CIN",7569,"TE","Full","Full Participation in Practice",2011,1,"Probable","STL","/Date(1374114512543-0400)/",15
"Shoulder",3910,"Koa Misi",55,"BUF",10960,"LB","None","Did Not Participate In Practice",2011,1,"Out","MIA","/Date(1374114512543-0400)/",15
"Ankle",3911,"Vernon Carey",72,"BUF",6670,"G","Limited","Limited Participation in Practice",2011,1,"Questionable","MIA","/Date(1374114512543-0400)/",15
"Ribs",3912,"Anthony Fasano",80,"BUF",1545,"TE","Limited","Limited Participation in Practice",2011,1,"Questionable","MIA","/Date(1374114512543-0400)/",15
"Back",3913,"Jake Long",77,"BUF",7524,"T","Limited","Limited Participation in Practice",2011,1,"Questionable","MIA","/Date(1374114512543-0400)/",15
"Head",3914,"Matt Moore",8,"BUF",5834,"QB","Limited","Limited Participation in Practice",2011,1,"Questionable","MIA","/Date(1374114512543-0400)/",15
"Foot",3915,"Yeremiah Bell",37,"BUF",4297,"S","Full","Full Participation in Practice",2011,1,"Probable","MIA","/Date(1374114512543-0400)/",15
"Neck",3916,"Vontae Davis",21,"BUF",9664,"CB","Full","Full Participation in Practice",2011,1,"Probable","MIA","/Date(1374114512543-0400)/",15
"Ankle",3917,"Scott Chandler",84,"MIA",12548,"TE","None","Did Not Participate In Practice",2011,1,"Out","BUF","/Date(1374114512543-0400)/",15
"Left Groin",3918,"Dave Rayner",3,"MIA",12467,"K","Full","Full Participation in Practice",2011,1,"Probable","BUF","/Date(1374114512543-0400)/",15
"Calf",3919,"Aaron Williams",23,"MIA",12747,"CB","Full","Full Participation in Practice",2011,1,"Probable","BUF","/Date(1374114512543-0400)/",15
"Knee",3920,"Gerald McRath",51,"IND",8551,"LB","None","Did Not Participate In Practice",2011,1,"Out","TEN","/Date(1374114512543-0400)/",15
"Hand",3921,"Javon Ringer",21,"IND",9556,"RB","Out","Out (Definitely Will Not Play)",2011,1,"Out","TEN","/Date(1374114512543-0400)/",15
"Groin",3922,"Anthony Smith",25,"IND",10088,"S","Out","Out (Definitely Will Not Play)",2011,1,"Out","TEN","/Date(1374114512543-0400)/",15
"Groin",3923,"William Hayes",95,"IND",3808,"DE","None","Did Not Participate In Practice",2011,1,"Doubtful","TEN","/Date(1374114512543-0400)/",15
"Calf",3924,"Matt Hasselbeck",8,"IND",1034,"QB","Full","Full Participation in Practice",2011,1,"Questionable","TEN","/Date(1374114512543-0400)/",15
"Ankle",3925,"Nate Washington",85,"IND",8564,"WR","Full","Full Participation in Practice",2011,1,"Questionable","TEN","/Date(1374114512543-0400)/",15
"Hamstring",3926,"Patrick Bailey",57,"IND",12303,"LB","Limited","Limited Participation in Practice",2011,1,"Questionable","TEN","/Date(1374114512543-0400)/",15
"Illness",3927,"Brett Kern",6,"IND",10067,"P","None","Did Not Participate In Practice",2011,1,"Probable","TEN","/Date(1374114512543-0400)/",15
"Chest",3928,"Jake Locker",10,"IND",12925,"QB","Full","Full Participation in Practice",2011,1,"Probable","TEN","/Date(1374114512543-0400)/",15
"Not Injury Related",3929,"Dwight Freeney",93,"TEN",4131,"DE","Full","Full Participation in Practice",2011,1,"--","IND","/Date(1374114512543-0400)/",15
"Not Injury Related",3930,"Jeff Saturday",63,"TEN",613,"C","Full","Full Participation in Practice",2011,1,"--","IND","/Date(1374114512543-0400)/",15
"Ankle",3931,"A.J. Edds",52,"TEN",13491,"LB","None","Did Not Participate In Practice",2011,1,"Out","IND","/Date(1374114512543-0400)/",15
"Foot",3932,"Philip Wheeler",50,"TEN",4959,"LB","None","Did Not Participate In Practice",2011,1,"Out","IND","/Date(1374114512543-0400)/",15
"Neck",3933,"Peyton Manning",18,"TEN",7328,"QB","Out","Out (Definitely Will Not Play)",2011,1,"Out","IND","/Date(1374114512543-0400)/",15
"Neck",3934,"Dallas Clark",44,"TEN",244,"TE","None","Did Not Participate In Practice",2011,1,"Doubtful","IND","/Date(1374114512543-0400)/",15
"Groin",3935,"Jamaal Anderson",90,"TEN",4547,"DE","None","Did Not Participate In Practice",2011,1,"Questionable","IND","/Date(1374114512543-0400)/",15
"Groin",3936,"Anthony Gonzalez",11,"TEN",1035,"WR","Full","Full Participation in Practice",2011,1,"Questionable","IND","/Date(1374114512543-0400)/",15
"Knee",3937,"Robert Mathis",98,"TEN",6539,"DE","Full","Full Participation in Practice",2011,1,"Questionable","IND","/Date(1374114512543-0400)/",15
"Groin",3938,"Jammal Brown",77,"NYG",12309,"T","None","Did Not Participate In Practice",2011,1,"Out","WAS","/Date(1374114512543-0400)/",15
"Elbow",3939,"Mike Sellers",45,"NYG",3089,"RB","None","Did Not Participate In Practice",2011,1,"Out","WAS","/Date(1374114512543-0400)/",15
"Groin",3940,"LaRon Landry",30,"NYG",6259,"S","None","Did Not Participate In Practice",2011,1,"Probable","WAS","/Date(1374114512543-0400)/",15
"Knee",3941,"Stephen Bowen",72,"NYG",7295,"DE","Full","Full Participation in Practice",2011,1,"Probable","WAS","/Date(1374114512543-0400)/",15
"Rib",3942,"Reed Doughty",37,"NYG",7962,"S","Full","Full Participation in Practice",2011,1,"Probable","WAS","/Date(1374114512543-0400)/",15
"Left Ankle",3943,"Saverio Rocca",0,"NYG",3467,"P","Full","Full Participation in Practice",2011,1,"Probable","WAS","/Date(1374114512543-0400)/",15
"Ankle",3944,"Donte Stallworth",19,"NYG",11728,"WR","Full","Full Participation in Practice",2011,1,"Probable","WAS","/Date(1374114512543-0400)/",15
"Ankle",3945,"London Fletcher",59,"NYG",7774,"LB","Limited","Limited Participation in Practice",2011,1,"Probable","WAS","/Date(1374114512543-0400)/",15
"Neck",3946,"David Baas",64,"WAS",4821,"C","None","Did Not Participate In Practice",2011,1,"Out","NYG","/Date(1374114512543-0400)/",15
"Chest",3947,"Travis Beckum",47,"WAS",8864,"TE","None","Did Not Participate In Practice",2011,1,"Out","NYG","/Date(1374114512543-0400)/",15
"Ankle",3948,"Mark Herzlich",58,"WAS",13140,"LB","None","Did Not Participate In Practice",2011,1,"Out","NYG","/Date(1374114512543-0400)/",15
"Back",3949,"Derrick Martin",22,"WAS",9690,"S","None","Did Not Participate In Practice",2011,1,"Out","NYG","/Date(1374114512543-0400)/",15
"Ankle",3950,"Osi Umenyiora",72,"WAS",5400,"DE","None","Did Not Participate In Practice",2011,1,"Out","NYG","/Date(1374114512543-0400)/",15
"Toe",3951,"Justin Tuck",91,"WAS",2307,"DE","Limited","Limited Participation in Practice",2011,1,"Questionable","NYG","/Date(1374114512543-0400)/",15
"Foot",3952,"Ahmad Bradshaw",44,"WAS",2220,"RB","Limited","Limited Participation in Practice",2011,1,"Probable","NYG","/Date(1374114512543-0400)/",15
"Hamstring",3953,"Spencer Paysinger",55,"WAS",13147,"LB","Limited","Limited Participation in Practice",2011,1,"Probable","NYG","/Date(1374114512543-0400)/",15
"Knee",3954,"Kenny Phillips",21,"WAS",880,"S","Limited","Limited Participation in Practice",2011,1,"Probable","NYG","/Date(1374114512543-0400)/",15
"Hamstring",3955,"Jarriel King",77,"CHI",13144,"T","Full","Full Participation in Practice",2011,1,"Questionable","SEA","/Date(1374114512543-0400)/",15
"Ankle",3956,"Doug Baldwin",15,"CHI",13460,"WR","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Calf",3957,"Raheem Brock",98,"CHI",12282,"DE","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Hamstring",3958,"Kennard Cox",35,"CHI",12117,"CB","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Hip",3959,"Robert Gallery",72,"CHI",2015,"G","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Knee",3960,"David Hawthorne",57,"CHI",9373,"LB","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Neck",3961,"LeRoy Hill",56,"CHI",4345,"LB","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Pectoral",3962,"Tarvaris Jackson",7,"CHI",4097,"QB","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Knee",3963,"Richard Sherman",25,"CHI",13479,"CB","Full","Full Participation in Practice",2011,1,"Probable","SEA","/Date(1374114512543-0400)/",15
"Not Injury Related",3964,"Lance Briggs",55,"SEA",3817,"LB","None","Did Not Participate In Practice",2011,1,"--","CHI","/Date(1374114512543-0400)/",15
"Right Thumb",3965,"Jay Cutler",6,"SEA",8972,"QB","None","Did Not Participate In Practice",2011,1,"Out","CHI","/Date(1374114512543-0400)/",15
"Knee",3966,"Matt Forte",22,"SEA",2699,"RB","None","Did Not Participate In Practice",2011,1,"Out","CHI","/Date(1374114512543-0400)/",15
"Not Injury Related",3967,"Sam Hurd",81,"SEA",8136,"WR","None","Did Not Participate In Practice",2011,1,"Out","CHI","/Date(1374114512543-0400)/",15
"Ankle",3968,"Devin Hester",23,"SEA",7082,"WR","None","Did Not Participate In Practice",2011,1,"Questionable","CHI","/Date(1374114512543-0400)/",15
"Shin",3969,"Henry Melton",69,"SEA",11357,"DT","None","Did Not Participate In Practice",2011,1,"Questionable","CHI","/Date(1374114512543-0400)/",15
"Knee",3970,"Charles Tillman",33,"SEA",4819,"CB","Full","Full Participation in Practice",2011,1,"Probable","CHI","/Date(1374114512543-0400)/",15
"Calf",3971,"Edwin Williams",70,"SEA",12329,"G","Full","Full Participation in Practice",2011,1,"Probable","CHI","/Date(1374114512543-0400)/",15
"Shoulder",3972,"Major Wright",27,"SEA",11371,"S","Full","Full Participation in Practice",2011,1,"Probable","CHI","/Date(1374114512543-0400)/",15
"Knee",3973,"Jonathan Casillas",52,"MIN",9810,"LB","None","Did Not Participate In Practice",2011,1,"Out","NO","/Date(1374114512543-0400)/",15
"Toe",3974,"Mark Ingram",28,"MIN",13337,"RB","None","Did Not Participate In Practice",2011,1,"Out","NO","/Date(1374114512543-0400)/",15
"Ankle",3975,"Turk McBride",90,"MIN",9931,"DE","Limited","Limited Participation in Practice",2011,1,"Questionable","NO","/Date(1374114512543-0400)/",15
"Knee",3976,"Jonathan Vilma",51,"MIN",7587,"LB","Limited","Limited Participation in Practice",2011,1,"Questionable","NO","/Date(1374114512543-0400)/",15
"Hamstring",3977,"Sedrick Ellis",98,"MIN",2342,"DT","Full","Full Participation in Practice",2011,1,"Probable","NO","/Date(1374114512543-0400)/",15
"Back",3978,"Jimmy Graham",80,"MIN",11488,"TE","Full","Full Participation in Practice",2011,1,"Probable","NO","/Date(1374114512543-0400)/",15
"Wrist",3979,"Tracy Porter",22,"MIN",7634,"CB","Full","Full Participation in Practice",2011,1,"Probable","NO","/Date(1374114512543-0400)/",15
"Shoulder",3980,"Scott Shanle",58,"MIN",8100,"LB","Full","Full Participation in Practice",2011,1,"Probable","NO","/Date(1374114512543-0400)/",15
"Not Injury Related",3981,"Chris Cook",31,"NO",11410,"CB","Out","Out (Definitely Will Not Play)",2011,1,"Out","MIN","/Date(1374114512543-0400)/",15
"Shoulder",3982,"Asher Allen",21,"NO",9809,"CB","Full","Full Participation in Practice",2011,1,"Probable","MIN","/Date(1374114512543-0400)/",15
"Concussion",3983,"Greg Camarillo",85,"NO",12228,"WR","Full","Full Participation in Practice",2011,1,"Probable","MIN","/Date(1374114512543-0400)/",15
"Shoulder",3984,"E.J. Henderson",56,"NO",2139,"LB","Full","Full Participation in Practice",2011,1,"Probable","MIN","/Date(1374114512543-0400)/",15
